id,original,tipo_variacao,attacked
50,ESCOVA PROGRESSIVA PROFISSIONAL LIZZI COCO PARA LOIROS,Notacao_Unidades,ESCOVA PROGRESSIVA PROFISSIONAL LIZZI COCO PARA LOIROS PACK-1
50,ESCOVA PROGRESSIVA PROFISSIONAL LIZZI COCO PARA LOIROS,Erro_Digitacao,ESCOVA PROGRESIVA PROFISIONAL LIZZI COCO PARA LOIROS
50,ESCOVA PROGRESSIVA PROFISSIONAL LIZZI COCO PARA LOIROS,Erro_Digitacao,ESCOVA PROGRESSIVA PROFISSIONAL LIZZI COCO PARA LOIROSZ
51,KIT CRONOGRAMA CAPILAR,Abreviacao,KIT CRON. CAPILAR
51,KIT CRONOGRAMA CAPILAR,Abreviacao,KIT CRONOG. CAP.
51,KIT CRONOGRAMA CAPILAR,Notacao_Unidades,KIT CRONOGRAMA CAPILAR 1 CONJUNTO
51,KIT CRONOGRAMA CAPILAR,Notacao_Unidades,KIT CRONOGRAMA CAPILAR 1 PC
51,KIT CRONOGRAMA CAPILAR,Erro_Digitacao,KIT CRONOGRAMA CAPILRA
51,KIT CRONOGRAMA CAPILAR,Erro_Digitacao,KIT CRONOGRMMA CAPILAR
52,SEBASTIAN PROFESSIONAL FLOW POTION 9 CREME MODELADOR 50ML,Abreviacao,SEBASTIAN PROF. FLOW POTION 9 CREME MODEL. 50ML
52,SEBASTIAN PROFESSIONAL FLOW POTION 9 CREME MODELADOR 50ML,Abreviacao,SEBASTIAN PROFISS. FLOW POTION 9 CR. MODELADOR 50ML
52,SEBASTIAN PROFESSIONAL FLOW POTION 9 CREME MODELADOR 50ML,Notacao_Unidades,"SEBASTIAN PROFESSIONAL FLOW POTION 9 CREME MODELADOR 0,05L"
52,SEBASTIAN PROFESSIONAL FLOW POTION 9 CREME MODELADOR 50ML,Notacao_Unidades,SEBASTIAN PROFESSIONAL FLOW POTION 9 CREME MODELADOR 50 mililitros
52,SEBASTIAN PROFESSIONAL FLOW POTION 9 CREME MODELADOR 50ML,Erro_Digitacao,SEBASTIAN PROFESIONAL FLOW POTION 9 CREME MODELADOR 50ML
52,SEBASTIAN PROFESSIONAL FLOW POTION 9 CREME MODELADOR 50ML,Erro_Digitacao,SEBASTIAN PROFESSIONAL FLOW POTION 9 CREME MODELADRO 50ML
53,SHAMPOO ENGROSSADOR ANTIQUEDA TIO NACHO 415ML KIT C3UN,Abreviacao,SHAMP. ENGROSSADOR ANTIQUEDA TIO NACHO 415ML KIT C/3
53,SHAMPOO ENGROSSADOR ANTIQUEDA TIO NACHO 415ML KIT C3UN,Abreviacao,SHAMPOO ENGROSS. ANTIQ. TIO NACHO 415ML KIT C3UN
53,SHAMPOO ENGROSSADOR ANTIQUEDA TIO NACHO 415ML KIT C3UN,Notacao_Unidades,"SHAMPOO ENGROSSADOR ANTIQUEDA TIO NACHO 0,415L KIT C3UN"
53,SHAMPOO ENGROSSADOR ANTIQUEDA TIO NACHO 415ML KIT C3UN,Notacao_Unidades,SHAMPOO ENGROSSADOR ANTIQUEDA TIO NACHO 415 mililitros KIT C3UN
53,SHAMPOO ENGROSSADOR ANTIQUEDA TIO NACHO 415ML KIT C3UN,Erro_Digitacao,SHAMPOO ENGROSSADOR ANTIQUEDA TIO NACHO 415LM KIT C3UN
53,SHAMPOO ENGROSSADOR ANTIQUEDA TIO NACHO 415ML KIT C3UN,Erro_Digitacao,SHAMPOO ENGROSSADOR ANTIQUEDA TIO NACHO 451ML KIT C3UN
54,KIT SHAMPOO OIL ABSOLUTE E MASCARA HIDRATANTE ANEETHUN LITRO,Abreviacao,KIT SHAMP. OIL ABSOLUTE E MASC. HIDRAT. ANEETHUN LITRO
54,KIT SHAMPOO OIL ABSOLUTE E MASCARA HIDRATANTE ANEETHUN LITRO,Abreviacao,KIT SHAMPOO OIL ABS. E MASCARA HIDRAT. ANEETHUN 1L
54,KIT SHAMPOO OIL ABSOLUTE E MASCARA HIDRATANTE ANEETHUN LITRO,Notacao_Unidades,KIT SHAMPOO OIL ABSOLUTE E MASCARA HIDRATANTE ANEETHUN 1000ML
54,KIT SHAMPOO OIL ABSOLUTE E MASCARA HIDRATANTE ANEETHUN LITRO,Notacao_Unidades,KIT SHAMPOO OIL ABSOLUTE E MASCARA HIDRATANTE ANEETHUN 1 QUILO
54,KIT SHAMPOO OIL ABSOLUTE E MASCARA HIDRATANTE ANEETHUN LITRO,Erro_Digitacao,KIT SHAMPOO OIL ABSOLUTE E MASCARA HIDRATANTE ANEETHUN LITROO
54,KIT SHAMPOO OIL ABSOLUTE E MASCARA HIDRATANTE ANEETHUN LITRO,Erro_Digitacao,KIT SHAMPOO OIL ABSOLUTE E MASCARA HIDRATANTE ANEETUHN LITRO
55,COMBO 3 PASSO 2 ZAP ME LEVA MAIS DETOX ORIGINAL,Abreviacao,CMB 3 PASSO 2 ZAP ME LEVA MAIS DTX ORIG
55,COMBO 3 PASSO 2 ZAP ME LEVA MAIS DETOX ORIGINAL,Abreviacao,COMBO 3 PSS 2 ZAP ME LEVA MAIS DETOX ORIG
55,COMBO 3 PASSO 2 ZAP ME LEVA MAIS DETOX ORIGINAL,Notacao_Unidades,COMBO 3 PASSO 2 ZAP ME LEVA MAIS DETOX ORIGINAL 1un
55,COMBO 3 PASSO 2 ZAP ME LEVA MAIS DETOX ORIGINAL,Notacao_Unidades,COMBO 3 PASSO 2 ZAP ME LEVA MAIS DETOX ORIGINAL unitario
55,COMBO 3 PASSO 2 ZAP ME LEVA MAIS DETOX ORIGINAL,Erro_Digitacao,COMBO 3 PASSO 2 ZAP ME LEVA MAIS DETOX ORIGNAL
55,COMBO 3 PASSO 2 ZAP ME LEVA MAIS DETOX ORIGINAL,Erro_Digitacao,COMBO 3 PASSO 2 ZAP ME LEVA MAIS DETXO ORIGINAL
56,GLYNETT KIT ESCOVA PROGRESSIVA DE PARIS,Abreviacao,GLYNETT KIT ESC PROG DE PARIS
56,GLYNETT KIT ESCOVA PROGRESSIVA DE PARIS,Abreviacao,GLYNETT KIT ESCOVA PROG DE PARIS
56,GLYNETT KIT ESCOVA PROGRESSIVA DE PARIS,Notacao_Unidades,GLYNETT KIT ESCOVA PROGRESSIVA DE PARIS 1 kit
56,GLYNETT KIT ESCOVA PROGRESSIVA DE PARIS,Notacao_Unidades,GLYNETT KIT ESCOVA PROGRESSIVA DE PARIS unidade
56,GLYNETT KIT ESCOVA PROGRESSIVA DE PARIS,Erro_Digitacao,GLYNET KIT ESCOVA PROGRESSIVA DE PARIS
56,GLYNETT KIT ESCOVA PROGRESSIVA DE PARIS,Erro_Digitacao,GLYNETT KIT ESCOVA PROGRESIVA DE PARIS
57,KIT MACPAUL SAFE BLOND SHAMPOO E MASCARA MATIZADORA,Abreviacao,KIT MACPAUL SAFE BLOND SHAMP E MASC MATIZ
57,KIT MACPAUL SAFE BLOND SHAMPOO E MASCARA MATIZADORA,Abreviacao,KIT MACPAUL SAFE BLOND SHAMPOO E MASC MATIZ
57,KIT MACPAUL SAFE BLOND SHAMPOO E MASCARA MATIZADORA,Notacao_Unidades,KIT MACPAUL SAFE BLOND SHAMPOO E MASCARA MATIZADORA 2 pecas
57,KIT MACPAUL SAFE BLOND SHAMPOO E MASCARA MATIZADORA,Notacao_Unidades,KIT MACPAUL SAFE BLOND SHAMPOO E MASCARA MATIZADORA 2 itens
57,KIT MACPAUL SAFE BLOND SHAMPOO E MASCARA MATIZADORA,Erro_Digitacao,KIT MACPAUL SAFE BLOND SHAMPO E MASCARA MATIZADORA
57,KIT MACPAUL SAFE BLOND SHAMPOO E MASCARA MATIZADORA,Erro_Digitacao,KIT MACPAUL SAFE BLOND SHAMPOO E MASCARA MATIZADROA
58,AMLA EM PO SELANTE MILENAR INDIANO PRODUTOS CABELO OFERTA,Abreviacao,AMLA EM PO SELANTE MILENAR IND PROD CABELO OFRT
58,AMLA EM PO SELANTE MILENAR INDIANO PRODUTOS CABELO OFERTA,Abreviacao,AMLA EM PO SELANTE MILENAR IND PRODUTOS CBL OFERTA
58,AMLA EM PO SELANTE MILENAR INDIANO PRODUTOS CABELO OFERTA,Notacao_Unidades,AMLA EM PO SELANTE MILENAR INDIANO PRODUTOS CABELO OFERTA 1 pct
58,AMLA EM PO SELANTE MILENAR INDIANO PRODUTOS CABELO OFERTA,Notacao_Unidades,AMLA EM PO SELANTE MILENAR INDIANO PRODUTOS CABELO OFERTA 1 emb
58,AMLA EM PO SELANTE MILENAR INDIANO PRODUTOS CABELO OFERTA,Erro_Digitacao,AMLA EM PO SELANTE MILENAR IDNIANO PRODUTOS CABELO OFERTA
58,AMLA EM PO SELANTE MILENAR INDIANO PRODUTOS CABELO OFERTA,Erro_Digitacao,AMLA EM PO SELANTE MILENAR INDIANO PRODUTOS CABELO OFRETA
59,KIT OH MY DIAS DE QUEDA DIAS DE GLORIA 300ML 3 ITENS,Abreviacao,KIT OH MY DIAS DE QUEDA DIAS DE GLORIA 300ML 3 ITNS
59,KIT OH MY DIAS DE QUEDA DIAS DE GLORIA 300ML 3 ITENS,Abreviacao,KIT OH MY DIAS DE QDA DIAS DE GLORIA 300ML 3 ITENS
59,KIT OH MY DIAS DE QUEDA DIAS DE GLORIA 300ML 3 ITENS,Notacao_Unidades,"KIT OH MY DIAS DE QUEDA DIAS DE GLORIA 0,3L 3 ITENS"
59,KIT OH MY DIAS DE QUEDA DIAS DE GLORIA 300ML 3 ITENS,Notacao_Unidades,KIT OH MY DIAS DE QUEDA DIAS DE GLORIA 300 mililitros 3 ITENS
59,KIT OH MY DIAS DE QUEDA DIAS DE GLORIA 300ML 3 ITENS,Erro_Digitacao,KIT OH MY DIAS DE QUEDA DIAS DE GLORIA 300ML 3 ITNES
59,KIT OH MY DIAS DE QUEDA DIAS DE GLORIA 300ML 3 ITENS,Erro_Digitacao,KIT OH MY DIAS DE QUEDA DIAS DE GLROIA 300ML 3 ITENS
60,RIGOLIM HAIR PERFECT CREAM POMADA MODELADORA 150G,Abreviacao,RIGOLIM HAIR PERFECT CREAM POM. MODEL. 150G
60,RIGOLIM HAIR PERFECT CREAM POMADA MODELADORA 150G,Abreviacao,RIGOLIM HAIR PERFECT CREAM POMADA MOD. 150G
60,RIGOLIM HAIR PERFECT CREAM POMADA MODELADORA 150G,Notacao_Unidades,"RIGOLIM HAIR PERFECT CREAM POMADA MODELADORA 0,15KG"
60,RIGOLIM HAIR PERFECT CREAM POMADA MODELADORA 150G,Notacao_Unidades,RIGOLIM HAIR PERFECT CREAM POMADA MODELADORA 150 gramas
60,RIGOLIM HAIR PERFECT CREAM POMADA MODELADORA 150G,Erro_Digitacao,RIGOLIM HAIR PEERFECT CREAM POMADA MODELADORA 150G
60,RIGOLIM HAIR PERFECT CREAM POMADA MODELADORA 150G,Erro_Digitacao,RIGOLIM HAIR PERFECT CREAM POMADA MODELADORA 150Gg
61,MASCARA HIDRATANTE SHAMPOO PROGRESSIVA KARSEELL 500ML,Abreviacao,MASC. HIDRAT. SHAMPOO PROGRESSIVA KARSEELL 500ML
61,MASCARA HIDRATANTE SHAMPOO PROGRESSIVA KARSEELL 500ML,Abreviacao,MASCARA HIDRATANTE SHAMPOO PROG. KARSEELL 500ML
61,MASCARA HIDRATANTE SHAMPOO PROGRESSIVA KARSEELL 500ML,Notacao_Unidades,"MASCARA HIDRATANTE SHAMPOO PROGRESSIVA KARSEELL 0,5L"
61,MASCARA HIDRATANTE SHAMPOO PROGRESSIVA KARSEELL 500ML,Notacao_Unidades,MASCARA HIDRATANTE SHAMPOO PROGRESSIVA KARSEELL 500 mililitros
61,MASCARA HIDRATANTE SHAMPOO PROGRESSIVA KARSEELL 500ML,Erro_Digitacao,MASCARA HIDRATANTE SHAMPOO PROGRESIVA KARSEELL 500ML
61,MASCARA HIDRATANTE SHAMPOO PROGRESSIVA KARSEELL 500ML,Erro_Digitacao,MASCARA HIDRATANTE SHAMPOO PROGRESSIVA KARSEELL 500LM
62,REALINHAMENTO PROLISS 3D 1L MYTOX 1KG SOS 1KG MYPHIOS,Abreviacao,REALINHAMENTO PROLISS 3D 1L MYTOX 1KG SOS 1KG MYPHIOS
62,REALINHAMENTO PROLISS 3D 1L MYTOX 1KG SOS 1KG MYPHIOS,Abreviacao,REALINHAMENTO PROLISS 3D 1L MYTOX 1KG SOS 1KG MYPHIOS
62,REALINHAMENTO PROLISS 3D 1L MYTOX 1KG SOS 1KG MYPHIOS,Notacao_Unidades,REALINHAMENTO PROLISS 3D 1000ML MYTOX 1000G SOS 1000G MYPHIOS
62,REALINHAMENTO PROLISS 3D 1L MYTOX 1KG SOS 1KG MYPHIOS,Notacao_Unidades,REALINHAMENTO PROLISS 3D 1L MYTOX 1000 gramas SOS 1000 gramas MYPHIOS
62,REALINHAMENTO PROLISS 3D 1L MYTOX 1KG SOS 1KG MYPHIOS,Erro_Digitacao,REALINHAMENTO PROLISS 3D 1L MYTOX 1KG SOS 1KG MYPHIOSS
62,REALINHAMENTO PROLISS 3D 1L MYTOX 1KG SOS 1KG MYPHIOS,Erro_Digitacao,REALINHAMENTO PROLISS 3D 1L MYTOXX 1KG SOS 1KG MYPHIOS
63,PROTETOR SOLAR SUNTECH FPS 50 180G,Abreviacao,PROT. SOLAR SUNTECH FPS 50 180G
63,PROTETOR SOLAR SUNTECH FPS 50 180G,Abreviacao,PROTETOR SOLAR SUNTECH FPS 50 180G
63,PROTETOR SOLAR SUNTECH FPS 50 180G,Notacao_Unidades,"PROTETOR SOLAR SUNTECH FPS 50 0,18KG"
63,PROTETOR SOLAR SUNTECH FPS 50 180G,Notacao_Unidades,PROTETOR SOLAR SUNTECH FPS 50 180 gramas
63,PROTETOR SOLAR SUNTECH FPS 50 180G,Erro_Digitacao,PROTETOR SOLAR SUNTEHC FPS 50 180G
63,PROTETOR SOLAR SUNTECH FPS 50 180G,Erro_Digitacao,PROTETOR SOLAR SUNTECH FPS 50 180Gg
64,KIT ESCOVA DEFINITIVA TERYNE SISTEMA ALISA AFRO,Abreviacao,KIT ESCOVA DEF. TERYNE SISTEMA ALISA AFRO
64,KIT ESCOVA DEFINITIVA TERYNE SISTEMA ALISA AFRO,Abreviacao,KIT ESCOVA DEFINITIVA TERYNE SIST. ALISA AFRO
64,KIT ESCOVA DEFINITIVA TERYNE SISTEMA ALISA AFRO,Notacao_Unidades,KIT ESCOVA DEFINITIVA TERYNE SISTEMA ALISA AFRO
64,KIT ESCOVA DEFINITIVA TERYNE SISTEMA ALISA AFRO,Notacao_Unidades,KIT ESCOVA DEFINITIVA TERYNE SISTEMA ALISA AFRO
64,KIT ESCOVA DEFINITIVA TERYNE SISTEMA ALISA AFRO,Erro_Digitacao,KIT ESCOVA DEFINITIVA TERYNE SISTEMA ALISA AFROO
64,KIT ESCOVA DEFINITIVA TERYNE SISTEMA ALISA AFRO,Erro_Digitacao,KIT ESCOVA DEFINITIVA TERYNE SISTEMA ALISA AFRO
65,KIT YELLOW REPAIR REESTRUTURANTE SHAMPOO 1500 E MASCARA 1L,Abreviacao,KIT YELLOW REPAIR REESTRUT. SHAMPOO 1500 E MASC. 1L
65,KIT YELLOW REPAIR REESTRUTURANTE SHAMPOO 1500 E MASCARA 1L,Abreviacao,KIT YEL. REPAIR REESTRUTURANTE SHAMP. 1500 E MASC. 1L
65,KIT YELLOW REPAIR REESTRUTURANTE SHAMPOO 1500 E MASCARA 1L,Notacao_Unidades,"KIT YELLOW REPAIR REESTRUTURANTE SHAMPOO 1,5L E MASCARA 1000ML"
65,KIT YELLOW REPAIR REESTRUTURANTE SHAMPOO 1500 E MASCARA 1L,Notacao_Unidades,KIT YELLOW REPAIR REESTRUTURANTE SHAMPOO 1500ml E MASCARA 1 litros
65,KIT YELLOW REPAIR REESTRUTURANTE SHAMPOO 1500 E MASCARA 1L,Erro_Digitacao,KIT YELLWO REPAIR REESTRUTURANTE SHAMPOO 1500 E MASCARA 1L
65,KIT YELLOW REPAIR REESTRUTURANTE SHAMPOO 1500 E MASCARA 1L,Erro_Digitacao,KIT YELLOW REPAIR REESTRUTURANTE SHAMPOO 1500 E MASCRAA 1L
66,EXO HAIR EXOPLASTIA CAPILAR SELAGEM 500ML SHAMPOO BRINDE,Abreviacao,EXO HAIR EXOPLASTIA CAPILAR SELAG. 500ML SHAMP. BRINDE
66,EXO HAIR EXOPLASTIA CAPILAR SELAGEM 500ML SHAMPOO BRINDE,Abreviacao,EXO HAIR EXOPLASTIA CAP. SELAGEM 500ML SHAMP. BRINDE
66,EXO HAIR EXOPLASTIA CAPILAR SELAGEM 500ML SHAMPOO BRINDE,Notacao_Unidades,"EXO HAIR EXOPLASTIA CAPILAR SELAGEM 0,5L SHAMPOO BRINDE"
66,EXO HAIR EXOPLASTIA CAPILAR SELAGEM 500ML SHAMPOO BRINDE,Notacao_Unidades,EXO HAIR EXOPLASTIA CAPILAR SELAGEM 500 mililitros SHAMPOO BRINDE
66,EXO HAIR EXOPLASTIA CAPILAR SELAGEM 500ML SHAMPOO BRINDE,Erro_Digitacao,EXO HAIR EXOPLASTIA CAPILRA SELAGEM 500ML SHAMPOO BRINDE
66,EXO HAIR EXOPLASTIA CAPILAR SELAGEM 500ML SHAMPOO BRINDE,Erro_Digitacao,EXO HAIR EXOPLASTIA CAPILAR SELAGME 500ML SHAMPOO BRINDE
67,SHAMPOO E CONDICIONADOR PROFISSIONAL YELLOW REPAIR 500ML,Abreviacao,SHAMP. E COND. PROFISSIONAL YELLOW REPAIR 500ML
67,SHAMPOO E CONDICIONADOR PROFISSIONAL YELLOW REPAIR 500ML,Abreviacao,SHAMPOO E CONDIC. PROFISS. YELLOW REPAIR 500ML
67,SHAMPOO E CONDICIONADOR PROFISSIONAL YELLOW REPAIR 500ML,Notacao_Unidades,"SHAMPOO E CONDICIONADOR PROFISSIONAL YELLOW REPAIR 0,5L"
67,SHAMPOO E CONDICIONADOR PROFISSIONAL YELLOW REPAIR 500ML,Notacao_Unidades,SHAMPOO E CONDICIONADOR PROFISSIONAL YELLOW REPAIR 500 mililitros
67,SHAMPOO E CONDICIONADOR PROFISSIONAL YELLOW REPAIR 500ML,Erro_Digitacao,SHAMPOO E CONDICIONADOR PROFISISONAL YELLOW REPAIR 500ML
67,SHAMPOO E CONDICIONADOR PROFISSIONAL YELLOW REPAIR 500ML,Erro_Digitacao,SHAMPOO E CONDICIONADOR PROFISSIONAL YELLOW REAPIR 500ML
68,WELLA KIT OIL REFLECTIONS SHAMPOO 1000ML E MASCARA 500ML,Abreviacao,WELLA KIT OIL REFLECT. SHAMPOO 1000ML E MASC. 500ML
68,WELLA KIT OIL REFLECTIONS SHAMPOO 1000ML E MASCARA 500ML,Abreviacao,WELLA KIT OIL REFLECTIONS SHAMP. 1000ML E MASC. 500ML
68,WELLA KIT OIL REFLECTIONS SHAMPOO 1000ML E MASCARA 500ML,Notacao_Unidades,"WELLA KIT OIL REFLECTIONS SHAMPOO 1L E MASCARA 0,5L"
68,WELLA KIT OIL REFLECTIONS SHAMPOO 1000ML E MASCARA 500ML,Notacao_Unidades,WELLA KIT OIL REFLECTIONS SHAMPOO 1000 mililitros E MASCARA 500 mililitros
68,WELLA KIT OIL REFLECTIONS SHAMPOO 1000ML E MASCARA 500ML,Erro_Digitacao,WELLA KIT OIL REFELCTIONS SHAMPOO 1000ML E MASCARA 500ML
68,WELLA KIT OIL REFLECTIONS SHAMPOO 1000ML E MASCARA 500ML,Erro_Digitacao,WELLA KIT OIL REFLECTIONS SHAMPOO 1000ML E MASACRA 500ML
69,KIT 2 LEAVE IN HASKELL CREME DE PENTEAR CAVALO FORTE 150G,Abreviacao,KIT 2 LEAVE IN HASKELL CREME DE PENT. CAVALO FORTE 150G
69,KIT 2 LEAVE IN HASKELL CREME DE PENTEAR CAVALO FORTE 150G,Abreviacao,KIT 2 LEAVE IN HASKELL CR. DE PENTEAR CAVALO FORTE 150G
69,KIT 2 LEAVE IN HASKELL CREME DE PENTEAR CAVALO FORTE 150G,Notacao_Unidades,"KIT 2 LEAVE IN HASKELL CREME DE PENTEAR CAVALO FORTE 0,15kg"
69,KIT 2 LEAVE IN HASKELL CREME DE PENTEAR CAVALO FORTE 150G,Notacao_Unidades,KIT 2 LEAVE IN HASKELL CREME DE PENTEAR CAVALO FORTE 150 gramas
69,KIT 2 LEAVE IN HASKELL CREME DE PENTEAR CAVALO FORTE 150G,Erro_Digitacao,KIT 2 LEAVE IN HASKELL CREME DE PENTEAR CAVALO FROTE 150G
69,KIT 2 LEAVE IN HASKELL CREME DE PENTEAR CAVALO FORTE 150G,Erro_Digitacao,KIT 2 LEAVE IN HASKELL CRMEE DE PENTEAR CAVALO FORTE 150G
70,KIT SHAMPOO E COND 1L JABORANDI ANTIQUEDA BIO EXTRATUS,Abreviacao,KIT SHAMP E COND 1L JABO ANTIQ BIO EXTRATUS
70,KIT SHAMPOO E COND 1L JABORANDI ANTIQUEDA BIO EXTRATUS,Abreviacao,KIT SHAMPOO E COND 1L JABORANDI ANTIQ BIO EXT
70,KIT SHAMPOO E COND 1L JABORANDI ANTIQUEDA BIO EXTRATUS,Notacao_Unidades,KIT SHAMPOO E COND 1000ML JABORANDI ANTIQUEDA BIO EXTRATUS
70,KIT SHAMPOO E COND 1L JABORANDI ANTIQUEDA BIO EXTRATUS,Notacao_Unidades,KIT SHAMPOO E COND 1 Litro JABORANDI ANTIQUEDA BIO EXTRATUS
70,KIT SHAMPOO E COND 1L JABORANDI ANTIQUEDA BIO EXTRATUS,Erro_Digitacao,KIT SHAMPOO E COND 1L JABORANDI ANTIIQUEDA BIO EXTRATUS
70,KIT SHAMPOO E COND 1L JABORANDI ANTIQUEDA BIO EXTRATUS,Erro_Digitacao,KIT SHAMPOO E COND 1L JABORANDI ANTIQUEDA BIO EXTRATUUS
71,BIOPLASTIA CAPILAR PROGRESSIVA SEM FORMOL RESVERA VITTA,Abreviacao,BIOPLAST CAPILAR PROGR SEM FORMOL RESVERA VITTA
71,BIOPLASTIA CAPILAR PROGRESSIVA SEM FORMOL RESVERA VITTA,Abreviacao,BIOPLASTIA CAPILAR PROG SEM FORMOL RESV VITTA
71,BIOPLASTIA CAPILAR PROGRESSIVA SEM FORMOL RESVERA VITTA,Notacao_Unidades,BIOPLASTIA CAPILAR PROGRESSIVA SEM FORMOL RESVERA VITTA 1un
71,BIOPLASTIA CAPILAR PROGRESSIVA SEM FORMOL RESVERA VITTA,Notacao_Unidades,BIOPLASTIA CAPILAR PROGRESSIVA SEM FORMOL RESVERA VITTA UNIT
71,BIOPLASTIA CAPILAR PROGRESSIVA SEM FORMOL RESVERA VITTA,Erro_Digitacao,BIOPLASTIA CAPILAR PROGRESIVA SEM FORMOL RESVERA VITTA
71,BIOPLASTIA CAPILAR PROGRESSIVA SEM FORMOL RESVERA VITTA,Erro_Digitacao,BIOPLASTIA CAPILAR PROGRESSIVA SEM FORMOL RESVERA VITA
72,BONEQUINHA ESCANDALOSA 3 KITS DE 2 X 1 LITRO,Abreviacao,BONEQUINHA ESCANDALOSA 3 KITS DE 2 X 1 L
72,BONEQUINHA ESCANDALOSA 3 KITS DE 2 X 1 LITRO,Abreviacao,BONEQ ESCANDALOSA 3 KITS DE 2 X 1 LITRO
72,BONEQUINHA ESCANDALOSA 3 KITS DE 2 X 1 LITRO,Notacao_Unidades,BONEQUINHA ESCANDALOSA 3 KITS DE 2 X 1000ML
72,BONEQUINHA ESCANDALOSA 3 KITS DE 2 X 1 LITRO,Notacao_Unidades,BONEQUINHA ESCANDALOSA 3 KITS DE 2 X 1000 ml
72,BONEQUINHA ESCANDALOSA 3 KITS DE 2 X 1 LITRO,Erro_Digitacao,BONEQUINHA ESCANDALOSA 3 KITS DE 2 X 1 LITROO
72,BONEQUINHA ESCANDALOSA 3 KITS DE 2 X 1 LITRO,Erro_Digitacao,BONEQUINHA ESCANDALOSA 3 KITS DE 2 X 1 LTIRO
73,KIT LINHA A SPRAY MULTIBENEFICIOS,Abreviacao,KIT LINHA A SPRAY MULTIBENEF
73,KIT LINHA A SPRAY MULTIBENEFICIOS,Abreviacao,KIT LINHA A SPRAY MULTIBENEFIC
73,KIT LINHA A SPRAY MULTIBENEFICIOS,Notacao_Unidades,KIT LINHA A SPRAY MULTIBENEFICIOS 1 UNIDADE
73,KIT LINHA A SPRAY MULTIBENEFICIOS,Notacao_Unidades,KIT LINHA A SPRAY MULTIBENEFICIOS 1 ITEM
73,KIT LINHA A SPRAY MULTIBENEFICIOS,Erro_Digitacao,KIT LINHA A SPRAY MULTIBENEFICIOSSS
73,KIT LINHA A SPRAY MULTIBENEFICIOS,Erro_Digitacao,KIT LINHA A SPRAY MULTIBENEFICIOOS
74,CONDICIONADOR INOAR CICATRIFIOS PLASTICA CAPILAR 1 LITRO,Abreviacao,COND INOAR CICATRIFIOS PLAST CAPILAR 1 LITRO
74,CONDICIONADOR INOAR CICATRIFIOS PLASTICA CAPILAR 1 LITRO,Abreviacao,CONDICIONADOR INOAR CICATRIFIOS PLASTICA CAP 1 LITRO
74,CONDICIONADOR INOAR CICATRIFIOS PLASTICA CAPILAR 1 LITRO,Notacao_Unidades,CONDICIONADOR INOAR CICATRIFIOS PLASTICA CAPILAR 1000ML
74,CONDICIONADOR INOAR CICATRIFIOS PLASTICA CAPILAR 1 LITRO,Notacao_Unidades,CONDICIONADOR INOAR CICATRIFIOS PLASTICA CAPILAR 1000 ml
74,CONDICIONADOR INOAR CICATRIFIOS PLASTICA CAPILAR 1 LITRO,Erro_Digitacao,CONDICIONADOR INOAR CICATRIFIOS PLASTICA CAPILAR 1 LTIRO
74,CONDICIONADOR INOAR CICATRIFIOS PLASTICA CAPILAR 1 LITRO,Erro_Digitacao,CONDICIONADOR INOAR CICATRIFIOS PLASTICA CAPILAR 1 LITROO
75,KIT REDKEN ALL SOFT SHAMPOO 1L E CONDICIONADOR 1L,Abreviacao,KIT REDKEN ALL SOFT SHAM 1L E COND 1L
75,KIT REDKEN ALL SOFT SHAMPOO 1L E CONDICIONADOR 1L,Abreviacao,KIT REDKEN ALL SOFT SHAMP 1L E CONDIC 1L
75,KIT REDKEN ALL SOFT SHAMPOO 1L E CONDICIONADOR 1L,Notacao_Unidades,KIT REDKEN ALL SOFT SHAMPOO 1000ml E CONDICIONADOR 1000ml
75,KIT REDKEN ALL SOFT SHAMPOO 1L E CONDICIONADOR 1L,Notacao_Unidades,KIT REDKEN ALL SOFT SHAMPOO 1L E CONDICIONADOR 1L (2x 1000ml)
75,KIT REDKEN ALL SOFT SHAMPOO 1L E CONDICIONADOR 1L,Erro_Digitacao,KIT REDKEN ALL SOFT SHAMPOO 1L E CONDICIONADOR 1L
75,KIT REDKEN ALL SOFT SHAMPOO 1L E CONDICIONADOR 1L,Erro_Digitacao,KIT REDKEN ALL SOFT SHAMPOO 1L E CONDIICONADOR 1L
76,5 SHAMPOO ESCURECEDOR CABELOS BRANCOS GRISALHOS ACTIVECOLOR,Abreviacao,5 SHAMP ESCUREC CABELOS BRANCOS GRISALHOS ACTIVECOLOR
76,5 SHAMPOO ESCURECEDOR CABELOS BRANCOS GRISALHOS ACTIVECOLOR,Abreviacao,5 SHAMPOO ESCURECEDOR CAB BRANCOS GRIS ACTIVECOLOR
76,5 SHAMPOO ESCURECEDOR CABELOS BRANCOS GRISALHOS ACTIVECOLOR,Notacao_Unidades,KIT COM 5 UNIDADES SHAMPOO ESCURECEDOR CABELOS BRANCOS GRISALHOS ACTIVECOLOR
76,5 SHAMPOO ESCURECEDOR CABELOS BRANCOS GRISALHOS ACTIVECOLOR,Notacao_Unidades,5X SHAMPOO ESCURECEDOR CABELOS BRANCOS GRISALHOS ACTIVECOLOR
